smi,seed_smi,ori_smi,component,diameter,hash_distance,comp2
*CNC(=O)C1=CC2=CC=CC=C2N1,*CNC(=O)c1cc2ccccc2[nH]1,O=C(NCCNC(=O)c1cc2ccccc2[nH]1)C(=O)NCc1ccc2c(c1)OCO2,Hydrophilic;Hydrophilic;R5_aro1_1;R6_aro1_0;,3.758,e5d89ff803e1b1d646270dc2cbcdbbfe,R5;R6;
*CCc1ccccc1Cl,*C([*+])Cc1ccccc1Cl,CC(C)C[C@H](NC(=O)[C@H](O)[C@H]([NH3+])Cc1ccccc1Cl)C(=O)[O-],R6_aro1_0;,0.0,73ed2c52819b12178180e74e5ccf386f,R6;
[*+]CCc1ccccc1Cl,*C([*+])Cc1ccccc1Cl,CC(C)C[C@H](NC(=O)[C@H](O)[C@H]([NH3+])Cc1ccccc1Cl)C(=O)[O-],R6_aro1_0;,0.0,73ed2c52819b12178180e74e5ccf386f,R6;
*CCc1ccccc1,*C([*+])Cc1ccccc1,CC(C)C[C@H](NC(=O)[C@H](O)[C@H]([NH3+])Cc1ccccc1)C(=O)[O-],R6_aro1_0;,0.0,73ed2c52819b12178180e74e5ccf386f,R6;
[*+]CCc1ccccc1,*C([*+])Cc1ccccc1,CC(C)C[C@H](NC(=O)[C@H](O)[C@H]([NH3+])Cc1ccccc1)C(=O)[O-],R6_aro1_0;,0.0,73ed2c52819b12178180e74e5ccf386f,R6;
*N1C(=O)NC(C2=CC=CC=C2)C1O,*N1C(=O)NC(c2ccccc2)C1O,O=C1N[C@@H](c2ccccc2)[C@H](O)N1c1ccccc1,Hydrophilic;R5_aro0_2;R6_aro1_0;,4.276,185d301e7186abc1fa21432095172c55,R5;R6;
*CCN1C(=O)NC2(CCCCC2)C1=O,*C(*)CN1C(=O)NC2(CCCCC2)C1=O,O=C(CN1C(=O)NC2(CCCCC2)C1=O)Nc1ccc2[nH]c(=O)[nH]c2c1,Hydrophilic;Hydrophilic;R5_aro0_2;R6_aro0_0;,2.776,4365d258e59a2e5d16d6986c82baa217,R5;R6;
*NC(=O)C1(C)OC2=CC=C(Cl)C=C2NC1=O,*NC(=O)C1(C)Oc2ccc(Cl)cc2NC1=O,Cn1cc(NC(=O)[C@]2(C)Oc3ccc(Cl)cc3NC2=O)cn1,Hydrophilic;Hydrophilic;Hydrophilic;R6_aro0_2;R6_aro1_0;,4.084,2d96b38c1b86e164954bdb00fa3337a4,R6;R6;
*CCC1Oc2ccccc2NC1=O,*C(*)CC1Oc2ccccc2NC1=O,COCCCNC(=O)C[C@H]1Oc2ccccc2NC1=O,Hydrophilic;R6_aro0_2;R6_aro1_0;,3.0,1bd90d7800107f0e36a26951490f2069,R6;R6;
*CNC(=O)C1=CN=C2C=CC=CC2=C1N,*CNC(=O)c1cnc2ccccc2c1N,C[NH+](CCCNC(=O)c1cnc2ccccc2c1N)CCCNC(=O)c1cnc2ccccc2c1N,Hydrophilic;Hydrophilic;Hydrophilic;R6_aro1_0;R6_aro1_1;,3.969,27785f9fe7d0f80e5d03a1cbce39a672,R6;R6;
*CCN1C(=O)NC2(CCCCC2C)C1=O,*C(*)CN1C(=O)NC2(CCCCC2C)C1=O,C[C@@H]1CCCC[C@@]12NC(=O)N(CC(=O)OCc1ccccc1F)C2=O,Hydrophilic;Hydrophilic;R5_aro0_2;R6_aro0_0;,2.776,4365d258e59a2e5d16d6986c82baa217,R5;R6;
*CCN1C(=O)NC2(CCCC2)C1=O,*C(*)CN1C(=O)NC2(CCCC2)C1=O,O=C(CN1C(=O)NC2(CCCC2)C1=O)N=c1[nH]c2ccccc2[nH]1,Hydrophilic;Hydrophilic;R5_aro0_0;R5_aro0_2;,2.776,b707f06d3315de4197f06a49babae3cf,R5;R5;
*COCc1cc2ccccc2[nH]c1=O,*C(*)OCc1cc2ccccc2[nH]c1=O,O=C(COc1ccccc1)OCc1cc2ccccc2[nH]c1=O,Hydrophilic;Hydrophilic;R6_aro1_0;R6_aro1_1;,3.969,d1dbbce74da59e91ebac3b63f5723f02,R6;R6;
*CNC(=O)C1Cc2cc(F)ccc2NC1=O,*C(*)NC(=O)C1Cc2cc(F)ccc2NC1=O,C[C@@H](CO[C@@H]1CCOC1)NC(=O)[C@H]1Cc2cc(F)ccc2NC1=O,Hydrophilic;Hydrophilic;Hydrophilic;Hydrophilic;R6_aro0_1;R6_aro1_0;,5.408,fd653e14cfeb8d556581a1b5cced3f87,R6;R6;
*CCc1nc2ccccc2[nH]c1=O,*C(*)Cc1nc2ccccc2[nH]c1=O,NNC(=O)Cc1nc2ccccc2[nH]c1=O,Hydrophilic;R6_aro1_0;R6_aro1_2;,3.0,3865f2a7a88242f4682d151b705c9635,R6;R6;
*C1CC(=O)NC1=O,*C1CC(=O)NC1=O,O=C1C[C@@H](c2ccc(OCCCCCOc3ccc([C@H]4CC(=O)NC4=O)cc3)cc2)C(=O)N1,Hydrophilic;Hydrophilic;R5_aro0_1;,2.776,f3630d37db6cc48e30967cabf5e8267a,R5;
*CCc1ccccc1,*C(*)Cc1ccccc1,[NH3+][C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)[O-],R6_aro1_0;,0.0,73ed2c52819b12178180e74e5ccf386f,R6;
*CCN1Cc2c(F)cccc2NC1=O,*C(*)CN1Cc2c(F)cccc2NC1=O,O=C(CN1Cc2c(F)cccc2NC1=O)NO,Hydrophilic;Hydrophilic;R6_aro0_2;R6_aro1_0;,3.969,c370efdaf200f28cfdc731db386c0585,R6;R6;
*CCN1Cc2ccccc2NC1=O,*C(*)CN1Cc2ccccc2NC1=O,O=C(CN1Cc2ccccc2NC1=O)NO,Hydrophilic;R6_aro0_2;R6_aro1_0;,3.0,1bd90d7800107f0e36a26951490f2069,R6;R6;
[*+]CC1=CC2=CC=CC=C2NC1=O,[*+]Cc1cc2ccccc2[nH]c1=O,NS(=O)(=O)CC1CC[NH+](Cc2cc3ccccc3[nH]c2=O)CC1,Hydrophilic;R6_aro1_0;R6_aro1_1;,3.0,3d74677f1ab17fc597bbdfd80893f970,R6;R6;
*CCC1C(=O)Nc2ccccc2S1=O,*C(*)CC1C(=O)Nc2ccccc2S1=O,Cc1ccc(NC(=O)C[C@@H]2C(=O)Nc3ccccc3[S@@]2=O)cc1C,Hydrophilic;Hydrophilic;R6_aro0_2;R6_aro1_0;,3.0,78acd489bc612639ed254e15d15bebfe,R6;R6;
*C[NH+](C)C1CC2CCCCC2NC1=O,*C[NH+](C)C1CC2CCCCC2NC1=O,CCOCC[N@@H+](C)[C@@H]1C[C@@H]2CCCC[C@H]2NC1=O,Hydrophilic;Hydrophilic;R6_aro0_0;R6_aro0_1;,3.0,b11975ed48e6dde3e2910991d9ef2db4,R6;R6;
*C1CC(C)=NNC1=O,*C1CC(C)=NNC1=O,CC1=NNC(=O)[C@H](c2[nH]c3ccccc3c2C)C1,Hydrophilic;R6_aro0_2;,3.0,aae78cb0eadc943b0811020482a401f8,R6;
*CCC1Nc2ccccc2NC1=O,*C(*)CC1Nc2ccccc2NC1=O,COCCCNC(=O)C[C@H]1Nc2ccccc2NC1=O,Hydrophilic;R6_aro0_2;R6_aro1_0;,3.0,1bd90d7800107f0e36a26951490f2069,R6;R6;
*CCN1C(=O)NC2(CCCCCC2)C1=O,*C(*)CN1C(=O)NC2(CCCCCC2)C1=O,O=C(CN1C(=O)NC2(CCCCCC2)C1=O)NCc1ccco1,Hydrophilic;Hydrophilic;R5_aro0_2;R78_aro0_0;,5.498,929f8a524d99fc227528b8f3e62de706,R5;R78;
*C1=NC2=CC=CC=C2NC1=O,*c1nc2ccccc2[nH]c1=O,O=C(Nc1ccccc1-c1nc2ccccc2[nH]c1=O)c1cccs1,Hydrophilic;R6_aro1_0;R6_aro1_2;,3.0,3865f2a7a88242f4682d151b705c9635,R6;R6;
*CCN1C(=O)NC2(CCCC3=CC=CC=C32)C1=O,*CCN1C(=O)NC2(CCCc3ccccc32)C1=O,O=C([O-])CCCCN1C(=O)N[C@@]2(CCCc3ccccc32)C1=O,Hydrophilic;Hydrophilic;R5_aro0_2;R6_aro0_0;R6_aro1_0;,3.802,1fcd216e2591519c772ae780296d4e13,R5;R6;R6;
*CC(C)N1C(=O)NC2(CCCC2)C1=O,*C(*)C(C)N1C(=O)NC2(CCCC2)C1=O,C[C@H](C(=O)Nc1ccc(Cl)cc1Cl)N1C(=O)NC2(CCCC2)C1=O,Hydrophilic;Hydrophilic;R5_aro0_0;R5_aro0_2;,2.776,b707f06d3315de4197f06a49babae3cf,R5;R5;
*CNC1CCOc2ccccc2NC1=O,*C(*)NC1CCOc2ccccc2NC1=O,O=C(N[C@H]1CCOc2ccccc2NC1=O)c1cc(Cc2ccccc2)on1,Hydrophilic;Hydrophilic;R6_aro1_0;R78_aro0_2;,3.46,4737589112f1b1b2c23b05f0d707d662,R6;R78;
*N1CC2=CC=CC=C2NC1=O,*N1Cc2ccccc2NC1=O,O=C1Nc2ccccc2CN1c1nc(-c2ccncc2)ns1,Hydrophilic;R6_aro0_2;R6_aro1_0;,3.0,1bd90d7800107f0e36a26951490f2069,R6;R6;
*CNC1=NC2=CC=CC=C2NC1=O,*CNc1nc2ccccc2[nH]c1=O,O=c1[nH]c2ccccc2nc1NCCNc1ncccn1,Hydrophilic;Hydrophilic;R6_aro1_0;R6_aro1_2;,3.0,2f1fe0c48ec0f9637522337ce53366a2,R6;R6;
*CNN1C(=O)NC2(CCCCC2)C1=O,*C(*)NN1C(=O)NC2(CCCCC2)C1=O,O=C(NN1C(=O)NC2(CCCCC2)C1=O)c1ccc(-c2ccc(Cl)cc2)o1,Hydrophilic;Hydrophilic;Hydrophilic;R5_aro0_2;R6_aro0_0;,2.776,6726d0be15d196c3156d33d55b9d4001,R5;R6;
[*-]CCN1CC(c2ccccc2)NC1=O,*C([*-])CN1CC(c2ccccc2)NC1=O,O=C([O-])CN1C[C@H](c2ccccc2)NC1=O,Hydrophilic;R5_aro0_2;R6_aro1_0;,4.276,185d301e7186abc1fa21432095172c55,R5;R6;
*CCN1CC(c2ccccc2)NC1=O,*C([*-])CN1CC(c2ccccc2)NC1=O,O=C([O-])CN1C[C@H](c2ccccc2)NC1=O,Hydrophilic;R5_aro0_2;R6_aro1_0;,4.276,185d301e7186abc1fa21432095172c55,R5;R6;
*CC[NH+]1CCC2(CC3=CC=CC=C3NC2=O)C1,*CC[NH+]1CCC2(Cc3ccccc3NC2=O)C1,CCC[N@H+]1CC[C@]2(Cc3ccccc3NC2=O)C1,Hydrophilic;R5_aro0_1;R6_aro0_1;R6_aro1_0;,5.191,37a69341e74a8793526e25a499a305c2,R5;R6;R6;
*ONC(=O)C1CC2=CC(F)=CC=C2NC1=O,*ONC(=O)C1Cc2cc(F)ccc2NC1=O,CC(C)ONC(=O)[C@@H]1Cc2cc(F)ccc2NC1=O,Hydrophilic;Hydrophilic;Hydrophilic;Hydrophilic;Hydrophilic;R6_aro0_1;R6_aro1_0;,5.408,aaf54618475c463d802b66790c5a8f75,R6;R6;
[*-]CC(=O)C1C(=O)Nc2ccccc2S1=O,*C([*-])C(=O)C1C(=O)Nc2ccccc2S1=O,O=C([N-]c1n[nH]c([S-])n1)C(=O)[C@@H]1C(=O)Nc2ccccc2[S@@]1=O,Hydrophilic;Hydrophilic;Hydrophilic;R6_aro0_2;R6_aro1_0;,3.969,aba304fe9849969b8b0001506d9ed377,R6;R6;
*CC(=O)C1C(=O)Nc2ccccc2S1=O,*C([*-])C(=O)C1C(=O)Nc2ccccc2S1=O,O=C([N-]c1n[nH]c([S-])n1)C(=O)[C@@H]1C(=O)Nc2ccccc2[S@@]1=O,Hydrophilic;Hydrophilic;Hydrophilic;R6_aro0_2;R6_aro1_0;,3.969,aba304fe9849969b8b0001506d9ed377,R6;R6;
*CCC1COc2ccccc2NC1=O,*C(*)CC1COc2ccccc2NC1=O,Cc1ccccc1NC(=O)C[C@H]1COc2ccccc2NC1=O,Hydrophilic;R6_aro1_0;R78_aro0_2;,3.229,745239a617d59a691b1290b135cf80fe,R6;R78;
*N1C(=O)NC2(CCCCC2)C1=O,*N1C(=O)NC2(CCCCC2)C1=O,CC(=O)c1ccc(N2C(=O)NC3(CCCCC3)C2=O)cc1,Hydrophilic;Hydrophilic;R5_aro0_2;R6_aro0_0;,2.776,4365d258e59a2e5d16d6986c82baa217,R5;R6;
*CC(O)c1cc(F)cc(F)c1,*C(*)C(O)c1cc(F)cc(F)c1,Cc1cc(NC(=O)[C@H](O)c2cc(F)cc(F)c2)ccc1-c1cnc(N)c(C(=O)[O-])c1,Hydrophilic;Hydrophilic;R6_aro1_0;,3.0,9de6ed144f9ba9230d86416991ae4e07,R6;
*C=NNc1nc2ccccc2[nH]c1=O,*C(*)=NNc1nc2ccccc2[nH]c1=O,CC(C)=NNc1nc2ccccc2[nH]c1=O,Hydrophilic;Hydrophilic;Hydrophilic;R6_aro1_0;R6_aro1_2;,3.969,753dabacda02d2f6363674a716bcec98,R6;R6;
*CN1C(=O)NC2(CCCCC2C)C1=O,*CN1C(=O)NC2(CCCCC2C)C1=O,COC(=O)c1ccc(CN2C(=O)N[C@@]3(CCCC[C@H]3C)C2=O)o1,Hydrophilic;Hydrophilic;R5_aro0_2;R6_aro0_0;,2.776,4365d258e59a2e5d16d6986c82baa217,R5;R6;
*CCC1=NC2=CC=CC=C2NC1=O,*CCc1nc2ccccc2[nH]c1=O,CC[C@@H](OC(=O)CCc1nc2ccccc2[nH]c1=O)C(=O)c1ccccc1,Hydrophilic;R6_aro1_0;R6_aro1_2;,3.0,3865f2a7a88242f4682d151b705c9635,R6;R6;
*CC(=O)C1C(=O)Nc2ccccc2S1=O,*C(*)C(=O)C1C(=O)Nc2ccccc2S1=O,CCOc1ccc(NC(=O)C(=O)[C@@H]2C(=O)Nc3ccccc3[S@@]2=O)cc1,Hydrophilic;Hydrophilic;Hydrophilic;R6_aro0_2;R6_aro1_0;,3.969,aba304fe9849969b8b0001506d9ed377,R6;R6;
*CCC1C(=O)Nc2ccccc21,*C(*)CC1C(=O)Nc2ccccc21,NC(=O)C[C@@H]1C(=O)Nc2ccccc21,Hydrophilic;R5_aro0_1;R6_aro1_0;,2.776,905dafe4c6c67d9de619a53310ede054,R5;R6;
*CC(=O)c1c[nH]c2ccccc12,*C(*)C(=O)c1c[nH]c2ccccc12,CC(C)(C)OC(=O)NCCCC[NH2+]CCCNC(=O)C(=O)c1c[nH]c2ccccc12,Hydrophilic;R5_aro1_1;R6_aro1_0;,3.758,d433330a82acd529602b8adb643ce42a,R5;R6;
*CNc1cccc(C(F)(F)F)c1,*C(*)Nc1cccc(C(F)(F)F)c1,Cc1cccc(C(=O)[O-])c1NC(=O)Nc1cccc(C(F)(F)F)c1,Hydrophilic;R6_aro1_0;,3.0,f0c27f6b7b6576cbf2bc583fd1597cac,R6;
*CC[NH+]1CCC2(Cc3ccccc3NC2=O)C1,*C(*)C[NH+]1CCC2(Cc3ccccc3NC2=O)C1,CC(C)C[N@H+]1CC[C@]2(Cc3ccccc3NC2=O)C1,Hydrophilic;R5_aro0_1;R6_aro0_1;R6_aro1_0;,5.191,37a69341e74a8793526e25a499a305c2,R5;R6;R6;
*C1=NC2=CC(F)=C(F)C=C2NC1=O,*c1nc2cc(F)c(F)cc2[nH]c1=O,O=C(Nc1ccccc1-c1nc2cc(F)c(F)cc2[nH]c1=O)c1cccs1,Hydrophilic;Hydrophilic;Hydrophilic;R6_aro1_0;R6_aro1_2;,5.408,b3d86ad9a14864e5c697398456bb18f8,R6;R6;
*CC(C)c1nc2cc(F)c(F)cc2[nH]c1=O,*C(*)C(C)c1nc2cc(F)c(F)cc2[nH]c1=O,CCOC(=O)[C@@H](C)c1nc2cc(F)c(F)cc2[nH]c1=O,Hydrophilic;Hydrophilic;Hydrophilic;R6_aro1_0;R6_aro1_2;,5.408,b3d86ad9a14864e5c697398456bb18f8,R6;R6;
*CC(C)c1nc2ccccc2[nH]c1=O,*C(*)C(C)c1nc2ccccc2[nH]c1=O,CCOC(=O)[C@@H](C)c1nc2ccccc2[nH]c1=O,Hydrophilic;R6_aro1_0;R6_aro1_2;,3.0,3865f2a7a88242f4682d151b705c9635,R6;R6;
*CNc1cccc(Cl)c1,*C(*)Nc1cccc(Cl)c1,CC[n+]1cc([O-])[nH]c1NC(=O)Nc1cccc(Cl)c1,Hydrophilic;R6_aro1_0;,3.0,f0c27f6b7b6576cbf2bc583fd1597cac,R6;
*CNc1cc(Cl)cc(Cl)c1,*C(*)Nc1cc(Cl)cc(Cl)c1,C[n+]1cc([O-])[nH]c1NC(=O)Nc1cc(Cl)cc(Cl)c1,Hydrophilic;R6_aro1_0;,3.0,f0c27f6b7b6576cbf2bc583fd1597cac,R6;
*CNC(C)c1ccccc1,*C(*)NC(C)c1ccccc1,C[C@H](NC(=O)Nc1ccc2c(Cl)c(OCCSC(N)=[NH2+])oc(=O)c2c1)c1ccccc1,Hydrophilic;R6_aro1_0;,3.969,f0c27f6b7b6576cbf2bc583fd1597cac,R6;
*CCC1[NH2+]C2CCCCC2NC1=O,*C(*)CC1[NH2+]C2CCCCC2NC1=O,COC(=O)C[C@@H]1[NH2+][C@@H]2CCCC[C@H]2NC1=O,Hydrophilic;R6_aro0_0;R6_aro0_2;,3.0,70404be51306bdd7773d7e9a13f9857e,R6;R6;
*CSCC1=NC2=CC=CC=C2NC1=O,*CSCc1nc2ccccc2[nH]c1=O,COC(=O)CSCc1nc2ccccc2[nH]c1=O,Hydrophilic;Hydrophilic;R6_aro1_0;R6_aro1_2;,3.969,2f1fe0c48ec0f9637522337ce53366a2,R6;R6;
*CNc1ccc(Cl)c(C(F)(F)F)c1,*C(*)Nc1ccc(Cl)c(C(F)(F)F)c1,NS(=O)(=O)c1ccc(CNC(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)cc1,Hydrophilic;R6_aro1_0;,3.0,f0c27f6b7b6576cbf2bc583fd1597cac,R6;
*CNC(=O)C1(C)OC2=CC=CN=C2NC1=O,*CNC(=O)C1(C)Oc2cccnc2NC1=O,C[C@@]1(C(=O)NCCC[NH+]2CCOCC2)Oc2cccnc2NC1=O,Hydrophilic;Hydrophilic;Hydrophilic;R6_aro0_2;R6_aro1_1;,4.084,5fd2528adff1c9c78d4248ca28a3b098,R6;R6;
*CNC(=O)c1cc2c(F)cccc2[nH]1,*C(*)NC(=O)c1cc2c(F)cccc2[nH]1,O=C(N[C@@H](Cc1ccc(O)c([N+](=O)[O-])c1)C(=O)[O-])c1cc2c(F)cccc2[nH]1,Hydrophilic;Hydrophilic;Hydrophilic;R5_aro1_1;R6_aro1_0;,3.799,45522b0a19ccc16863cf0269ea3c5c12,R5;R6;
*COC(C)n1cc(F)c(=O)[nH]c1=O,*COC(C(*)*)n1cc(F)c(=O)[nH]c1=O,O=C(NO)[C@@H](OCCO)n1cc(F)c(=O)[nH]c1=O,Hydrophilic;Hydrophilic;Hydrophilic;Hydrophilic;R6_aro1_2;,3.969,bd27933b43d578bca3aae09e7badfb92,R6;
*CC(OC)n1cc(F)c(=O)[nH]c1=O,*COC(C(*)*)n1cc(F)c(=O)[nH]c1=O,O=C(NO)[C@@H](OCCO)n1cc(F)c(=O)[nH]c1=O,Hydrophilic;Hydrophilic;Hydrophilic;Hydrophilic;R6_aro1_2;,3.969,bd27933b43d578bca3aae09e7badfb92,R6;
*C1NC(C(C)C)C(=O)NC1=O,*CC(C)C1NC(*)C(=O)NC1=O,CC[C@H](C)[C@@H]1N[C@@H](c2ccccc2)C(=O)NC1=O,Hydrophilic;Hydrophilic;R6_aro0_2;,3.0,b0879e732703dd6eee2b4c5cf93ae82a,R6;
*CC(C)C1NC(C)C(=O)NC1=O,*CC(C)C1NC(*)C(=O)NC1=O,CC[C@H](C)[C@@H]1N[C@@H](c2ccccc2)C(=O)NC1=O,Hydrophilic;Hydrophilic;R6_aro0_2;,3.0,b0879e732703dd6eee2b4c5cf93ae82a,R6;
*CCC1OC2=CC=CN=C2NC1=O,*CCC1Oc2cccnc2NC1=O,O=C1Nc2ncccc2O[C@@H]1CCO,Hydrophilic;R6_aro0_2;R6_aro1_1;,3.0,8604b717eb5c155514388731f55293d6,R6;R6;
*CCC1NC(=O)C(C)NC1=O,*C(*)CC1NC(=O)C(*)NC1=O,CC(C)C[C@H]1NC(=O)[C@@H](c2ccc(O)cc2)NC1=O,Hydrophilic;Hydrophilic;R6_aro0_2;,3.0,b0879e732703dd6eee2b4c5cf93ae82a,R6;
*C1NC(=O)C(CC)NC1=O,*C(*)CC1NC(=O)C(*)NC1=O,CC(C)C[C@H]1NC(=O)[C@@H](c2ccc(O)cc2)NC1=O,Hydrophilic;Hydrophilic;R6_aro0_2;,3.0,b0879e732703dd6eee2b4c5cf93ae82a,R6;
*CCC1OC2=CC=C(F)C=C2NC1=O,*CCC1Oc2ccc(F)cc2NC1=O,CCC[C@H]1Oc2ccc(F)cc2NC1=O,Hydrophilic;Hydrophilic;R6_aro0_2;R6_aro1_0;,5.408,c370efdaf200f28cfdc731db386c0585,R6;R6;
*C(=O)C1=CC2=CC=CC=C2NC1=O,*C(=O)c1cc2ccccc2[nH]c1=O,Cc1cnn(C[C@H]2CCCN2C(=O)c2cc3ccccc3[nH]c2=O)c1,Hydrophilic;Hydrophilic;R6_aro1_0;R6_aro1_1;,3.969,d1dbbce74da59e91ebac3b63f5723f02,R6;R6;
*CNc1cccc2ccccc12,*C(*)Nc1cccc2ccccc12,NC(=[NH2+])SCCOc1oc(=O)c2cc(NC(=O)Nc3cccc4ccccc34)ccc2c1Cl,Hydrophilic;R6_aro1_0;R6_aro1_0;,3.0,6aed7a82aabd5bac388083e21c40de9c,R6;R6;
*CNC(=O)c1cc2ccccc2[nH]1,*C(*)NC(=O)c1cc2ccccc2[nH]1,CC(C)(C)CCNC(=O)[C@H](CCC(=O)[O-])NC(=O)c1cc2ccccc2[nH]1,Hydrophilic;Hydrophilic;R5_aro1_1;R6_aro1_0;,3.758,e5d89ff803e1b1d646270dc2cbcdbbfe,R5;R6;
*CNc1nc2ccccc2[nH]c1=O,*C(*)Nc1nc2ccccc2[nH]c1=O,NC(=S)Nc1nc2ccccc2[nH]c1=O,Hydrophilic;Hydrophilic;R6_aro1_0;R6_aro1_2;,3.0,2f1fe0c48ec0f9637522337ce53366a2,R6;R6;
*CNc1cc(C(F)(F)F)ccc1F,*C(*)Nc1cc(C(F)(F)F)ccc1F,O=C(Nc1ccc(Oc2ccnc3ncc(=O)[n-]c23)cc1F)Nc1cc(C(F)(F)F)ccc1F,Hydrophilic;Hydrophilic;R6_aro1_0;,3.0,9de6ed144f9ba9230d86416991ae4e07,R6;
*S(=O)CC1=CC(C)=CC(C)=C1N,*S(=O)Cc1cc(C)cc(C)c1N,Cc1cc(C)c(N)c(C[S@](=O)c2nc3ccccc3[nH]2)c1,Hydrophilic;Hydrophilic;R6_aro1_0;,3.969,84b6abffc38d02937536801a9cec433d,R6;
*NC(=O)C1=CC2=CC=CC=C2N1,*NC(=O)c1cc2ccccc2[nH]1,O=C([O-])CC[C@H](NC(=O)c1ccccc1NC(=O)c1cc2ccccc2[nH]1)C(=O)[O-],Hydrophilic;Hydrophilic;R5_aro1_1;R6_aro1_0;,3.758,e5d89ff803e1b1d646270dc2cbcdbbfe,R5;R6;
*CNCc1ccccc1,*C(*)NCc1ccccc1,O=C(CCCCC(=O)NCc1cc(C(=O)NCc2ccccc2)c2ccccc2n1)NO,Hydrophilic;R6_aro1_0;,3.969,f0c27f6b7b6576cbf2bc583fd1597cac,R6;
*CC(O)c1ccccc1,*C(*)C(O)c1ccccc1,O=C([O-])CCCc1ccc(NC(=O)[C@H](O)[C@@H](O)c2ccccc2)cc1,R6_aro1_0;,0.0,73ed2c52819b12178180e74e5ccf386f,R6;
*CCN1C(=O)NC2(CCCC2)C1=O,*CCN1C(=O)NC2(CCCC2)C1=O,CS(=O)(=O)c1ccc(NC(=O)CCN2C(=O)NC3(CCCC3)C2=O)cc1,Hydrophilic;Hydrophilic;R5_aro0_0;R5_aro0_2;,2.776,b707f06d3315de4197f06a49babae3cf,R5;R5;
*CCN1C(=O)NC2(CCOCC2)C1=O,*C(*)CN1C(=O)NC2(CCOCC2)C1=O,Cc1c(Cl)cccc1NC(=O)CN1C(=O)NC2(CCOCC2)C1=O,Hydrophilic;Hydrophilic;R5_aro0_2;R6_aro0_1;,2.776,45707aeda6b2c2671f7dc89e42370828,R5;R6;
*CCN1CC(=O)C(C)=C1N,*C1=C(N)N(CC(*)*)CC1=O,CC(C)CN1CC(=O)C(c2nc3ccccc3[nH]2)=C1N,Hydrophilic;Hydrophilic;R5_aro0_1;,2.776,f3630d37db6cc48e30967cabf5e8267a,R5;
*C1=C(N)N(CC)CC1=O,*C1=C(N)N(CC(*)*)CC1=O,CC(C)CN1CC(=O)C(c2nc3ccccc3[nH]2)=C1N,Hydrophilic;Hydrophilic;R5_aro0_1;,2.776,f3630d37db6cc48e30967cabf5e8267a,R5;
*C1CC2=CC=CC=C2NC1=O,*C1Cc2ccccc2NC1=O,O=C1Nc2ccccc2C[C@H]1c1ccccc1,Hydrophilic;R6_aro0_1;R6_aro1_0;,3.0,dcfc443bab37ae53c5a34748030f8448,R6;R6;
*NNC(=O)C1=CC2=CC=CC=C2N1,*NNC(=O)c1cc2ccccc2[nH]1,COc1ccc(CNNC(=O)c2cc3ccccc3[nH]2)cc1O,Hydrophilic;Hydrophilic;Hydrophilic;R5_aro1_1;R6_aro1_0;,5.191,ffa650272c734d2833b4b79e3c5c4302,R5;R6;
*NC(=O)C1=NNC(C2=CC(F)=CC=C2OC)=C1,*NC(=O)c1cc(-c2cc(F)ccc2OC)[nH]n1,COc1ccc(NC(=O)c2cc(-c3cc(F)ccc3OC)[nH]n2)cc1OC,Hydrophilic;Hydrophilic;Hydrophilic;Hydrophilic;R5_aro1_2;R6_aro1_0;,6.333,5b86b1ddca9423f28d855ca11c8af94d,R5;R6;
*CCc1nc2cc(F)c(F)cc2[nH]c1=O,*C(*)Cc1nc2cc(F)c(F)cc2[nH]c1=O,CCOC(=O)Cc1nc2cc(F)c(F)cc2[nH]c1=O,Hydrophilic;Hydrophilic;Hydrophilic;R6_aro1_0;R6_aro1_2;,5.408,b3d86ad9a14864e5c697398456bb18f8,R6;R6;
*CC(O)C1=CC=C(Cl)C(F)=C1,*CC(O)c1ccc(Cl)c(F)c1,O=C(NC[C@@H](O)c1ccc(Cl)c(F)c1)NC1CC=CC1,Hydrophilic;R6_aro1_0;,3.0,f0c27f6b7b6576cbf2bc583fd1597cac,R6;
*CC1=CC2=CC=CC=C2NC1=O,*Cc1cc2ccccc2[nH]c1=O,CN1C(=O)C(=Cc2cc3ccccc3[nH]c2=O)C(=O)N(C)C1=O,Hydrophilic;R6_aro1_0;R6_aro1_1;,3.0,3d74677f1ab17fc597bbdfd80893f970,R6;R6;
*C1NC2=CC=CC=C2NC1=O,*C1Nc2ccccc2NC1=O,O=C1Nc2ccccc2N[C@@H]1[C@H]1OC(c2ccccc2)=CC1=O,Hydrophilic;R6_aro0_2;R6_aro1_0;,3.0,1bd90d7800107f0e36a26951490f2069,R6;R6;
*NC(=O)C1=CC=CC(C(F)(F)F)=C1,*NC(=O)c1cccc(C(F)(F)F)c1,O=C(Nc1ncc[nH]1)c1cccc(C(F)(F)F)c1,Hydrophilic;Hydrophilic;R6_aro1_0;,3.969,9de6ed144f9ba9230d86416991ae4e07,R6;
*CCC1Oc2ccc(F)cc2NC1=O,*C(*)CC1Oc2ccc(F)cc2NC1=O,CCOC(=O)C[C@@H]1Oc2ccc(F)cc2NC1=O,Hydrophilic;Hydrophilic;R6_aro0_2;R6_aro1_0;,5.408,c370efdaf200f28cfdc731db386c0585,R6;R6;
